title,cast,crew,budget,genres_new,movie_id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,vote_average,vote_count
Fences,"[{'cast_id': 3, 'character': 'Troy Maxson', 'credit_id': '57150dd2c3a36870c3000191', 'gender': 2, 'id': 5292, 'name': 'Denzel Washington', 'order': 0, 'profile_path': '/t9arcZbg1nLt8GZt2SkWm227YoK.jpg'}, {'cast_id': 4, 'character': 'Rose Maxson', 'credit_id': '57150dde9251413d22000917', 'gender': 1, 'id': 19492, 'name': 'Viola Davis', 'order': 1, 'profile_path': '/fZDYv4yIUOvnELoKzXpIWx8YNlq.jpg'}, {'cast_id': 14, 'character': 'Jim Bono', 'credit_id': '5865c2cd9251412b8d025b54', 'gender': 2, 'id': 196179, 'name': 'Stephen Henderson', 'order': 2, 'profile_path': '/zSym8z7UJUVPwqxZNTzy2Di8XED.jpg'}, {'cast_id': 7, 'character': 'Cory Maxson', 'credit_id': '57150e3ac3a3682f4500074e', 'gender': 2, 'id': 1607522, 'name': 'Jovan Adepo', 'order': 3, 'profile_path': '/odm9gOtQBYrV3nUtCM2mq1sQABM.jpg'}, {'cast_id': 6, 'character': 'Lyons Maxson', 'credit_id': '57150e0592514146c800080b', 'gender': 2, 'id': 62649, 'name': 'Russell Hornsby', 'order': 4, 'profile_path': '/7ikcEpOQ1FUCcKrYvg8Kdu6FjGP.jpg'}, {'cast_id': 5, 'character': 'Gabriel Maxson', 'credit_id': '57150dea9251413d2200091b', 'gender': 2, 'id': 34, 'name': 'Mykelti Williamson', 'order': 5, 'profile_path': '/8TTxzpuvvpw2tB8xZBCDslYupNU.jpg'}, {'cast_id': 8, 'character': 'Raynell Maxson', 'credit_id': '57150e78c3a36870c300019e', 'gender': 1, 'id': 1607523, 'name': 'Saniyya Sidney', 'order': 6, 'profile_path': '/y47xWvuXipPgPEkz7uOvYx5XR7s.jpg'}, {'cast_id': 11, 'character': 'Evangelist Preacher', 'credit_id': '585921ddc3a368258c0630d9', 'gender': 1, 'id': 99407, 'name': 'Lesley Boone', 'order': 7, 'profile_path': '/gqYmiWfUS2YiyNyfzs1kV2elJ4u.jpg'}, {'cast_id': 10, 'character': 'Deputy Commissioner', 'credit_id': '585921a9c3a3682dfe06c5c6', 'gender': 0, 'id': 1725188, 'name': 'Christopher Mele', 'order': 8, 'profile_path': None}, {'cast_id': 12, 'character': 'Garbage Truck Driver', 'credit_id': '585921f992514122d200572a', 'gender': 0, 'id': 134937, 'name': 'Jason Silvis', 'order': 9, 'profile_path': None}, {'cast_id': 13, 'character': 'Towns person', 'credit_id': '5859221cc3a36827a5063632', 'gender': 0, 'id': 1725189, 'name': ""Tra'Waan Coles"", 'order': 10, 'profile_path': None}, {'cast_id': 64, 'character': 'Parade Marcher', 'credit_id': '5a1435d49251413651008f06', 'gender': 2, 'id': 1543874, 'name': 'Joe Fishel', 'order': 11, 'profile_path': '/tVDIXazCDwrCHpHiBAI0jHr9d7C.jpg'}]","[{'credit_id': '57150d48925141387d006150', 'department': 'Directing', 'gender': 2, 'id': 5292, 'job': 'Director', 'name': 'Denzel Washington', 'profile_path': '/t9arcZbg1nLt8GZt2SkWm227YoK.jpg'}, {'credit_id': '57150d82c3a368667800cfe0', 'department': 'Camera', 'gender': 1, 'id': 234892, 'job': 'Director of Photography', 'name': 'Charlotte Bruus Christensen', 'profile_path': '/beBPPJPjIcQVnjpkA3JriAXZDva.jpg'}, {'credit_id': '589dd5b19251412cd2008bd6', 'department': 'Writing', 'gender': 0, 'id': 1238222, 'job': 'Screenplay', 'name': 'August Wilson', 'profile_path': None}, {'credit_id': '589dd5bd9251412cd2008bde', 'department': 'Writing', 'gender': 0, 'id': 1238222, 'job': 'Theatre Play', 'name': 'August Wilson', 'profile_path': None}, {'credit_id': '589dd5e5c3a3685f8b0089d1', 'department': 'Production', 'gender': 2, 'id': 2997, 'job': 'Producer', 'name': 'Scott Rudin', 'profile_path': '/zR8sdlGblto6dneAr2mckTowwEl.jpg'}, {'credit_id': '589dd5fa9251411bee004a91', 'department': 'Production', 'gender': 2, 'id': 5292, 'job': 'Producer', 'name': 'Denzel Washington', 'profile_path': '/t9arcZbg1nLt8GZt2SkWm227YoK.jpg'}, {'credit_id': '589dd60ec3a3685f8b0089de', 'department': 'Sound', 'gender': 0, 'id': 55177, 'job': 'Music', 'name': 'Marcelo Zarvos', 'profile_path': '/yNS8st1i09XuB7dHEvkMhO3u5sD.jpg'}, {'credit_id': '589dd625c3a3685f83008ad8', 'department': 'Editing', 'gender': 2, 'id': 20649, 'job': 'Editor', 'name': 'Hughes Winborne', 'profile_path': '/nIIkXDETAlS6UMPTqjCs4kRgAo4.jpg'}, {'credit_id': '589dd64ec3a3685f9300806e', 'department': 'Production', 'gender': 1, 'id': 547, 'job': 'Casting', 'name': 'Victoria Thomas', 'profile_path': '/cdOR8cgySFsgxWtp6hGA3eMsVra.jpg'}, {'credit_id': '589dd673c3a3685f97008a42', 'department': 'Art', 'gender': 2, 'id': 5329, 'job': 'Production Design', 'name': 'David Gropman', 'profile_path': None}, {'credit_id': '589dd6aac3a3685f870085e0', 'department': 'Art', 'gender': 0, 'id': 18784, 'job': 'Art Direction', 'name': 'Karen Schulz Gropman', 'profile_path': None}, {'credit_id': '589dd6bb9251411bee004af0', 'department': 'Art', 'gender': 0, 'id': 1208355, 'job': 'Art Direction', 'name': 'Gregory A. Weimerskirch', 'profile_path': None}, {'credit_id': '589dd6ddc3a3685f8b008a52', 'department': 'Art', 'gender': 0, 'id': 1163710, 'job': 'Set Decoration', 'name': 'Rebecca Brown', 'profile_path': None}, {'credit_id': '589dd6f5c3a3685f80008a09', 'department': 'Costume & Make-Up', 'gender': 1, 'id': 15573, 'job': 'Costume Design', 'name': 'Sharen Davis', 'profile_path': None}, {'credit_id': '589dd730c3a3685f8b008a83', 'department': 'Art', 'gender': 0, 'id': 1755133, 'job': 'Art Department Coordinator', 'name': 'Maggie Adams', 'profile_path': None}, {'credit_id': '589dd7559251412cc6008fe1', 'department': 'Art', 'gender': 0, 'id': 1636645, 'job': 'Construction Coordinator', 'name': 'Buster Pile', 'profile_path': None}, {'credit_id': '589dd76ac3a3685f9a008c90', 'department': 'Art', 'gender': 2, 'id': 1333980, 'job': 'Property Master', 'name': 'Kevin Ladson', 'profile_path': None}, {'credit_id': '589dd77b9251412cc0008d75', 'department': 'Art', 'gender': 0, 'id': 1755135, 'job': 'Assistant Property Master', 'name': 'Bob Feltman', 'profile_path': None}, {'credit_id': '589dd7d59251412cbe0091cb', 'department': 'Sound', 'gender': 0, 'id': 1389624, 'job': 'Music Editor', 'name': 'Jay B. Richardson', 'profile_path': None}, {'credit_id': '589dd7f3c3a3685f80008a9a', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1573012, 'job': 'Assistant Costume Designer', 'name': 'Jodie Stern', 'profile_path': None}, {'credit_id': '589dd80b9251412cbe0091ef', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1531365, 'job': 'Costume Supervisor', 'name': 'Suzy Freeman', 'profile_path': None}, {'credit_id': '589dd8229251412cbe009207', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1755137, 'job': 'Key Costumer', 'name': 'Angela Vesco', 'profile_path': None}, {'credit_id': '589dd83ac3a3685f97008b2f', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1585899, 'job': 'Key Costumer', 'name': 'Ric Spencer', 'profile_path': None}, {'credit_id': '589dd84dc3a3685f8e00861f', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1755139, 'job': 'Seamstress', 'name': 'Bobbi-Jo Napoletano', 'profile_path': None}, {'credit_id': '589dd8659251412cd0008d99', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1402005, 'job': 'Ager/Dyer', 'name': 'Jesse Trevino', 'profile_path': None}, {'credit_id': '589dd899c3a3685f87008727', 'department': 'Production', 'gender': 0, 'id': 1755140, 'job': 'Casting Associate', 'name': 'Andrew Hadzopoulos', 'profile_path': None}, {'credit_id': '589dd8abc3a3685f97008b80', 'department': 'Production', 'gender': 0, 'id': 1174976, 'job': 'Casting Associate', 'name': 'Linda Weaver', 'profile_path': None}, {'credit_id': '589dd8cdc3a3685f87008749', 'department': 'Lighting', 'gender': 0, 'id': 1547234, 'job': 'Gaffer', 'name': 'Ed Maloney', 'profile_path': None}, {'credit_id': '589dd8e59251412cd0008dd9', 'department': 'Camera', 'gender': 0, 'id': 1424696, 'job': 'Steadicam Operator', 'name': 'David J. Thompson', 'profile_path': None}, {'credit_id': '589dd8ffc3a3685f9a008d61', 'department': 'Lighting', 'gender': 0, 'id': 1726766, 'job': 'Rigging Gaffer', 'name': 'Chris Muchow', 'profile_path': None}, {'credit_id': '589dd9169251411bee004c2d', 'department': 'Camera', 'gender': 0, 'id': 1755147, 'job': 'Dolly Grip', 'name': 'Peter Clemence', 'profile_path': None}, {'credit_id': '589dd93d9251412cc0008e66', 'department': 'Lighting', 'gender': 0, 'id': 1755150, 'job': 'Rigging Grip', 'name': 'Nick Zinobile', 'profile_path': None}, {'credit_id': '589dd9649251412ccc008d6e', 'department': 'Crew', 'gender': 0, 'id': 1407686, 'job': 'Sequence Supervisor', 'name': 'Juan Melgoza', 'profile_path': None}, {'credit_id': '589dd97cc3a3685f97008bfb', 'department': 'Visual Effects', 'gender': 0, 'id': 1755151, 'job': 'Visual Effects Producer', 'name': 'Meg Bailey', 'profile_path': None}, {'credit_id': '589dd9919251412cbe00931b', 'department': 'Visual Effects', 'gender': 0, 'id': 1419101, 'job': 'Visual Effects Producer', 'name': 'Brian Drewes', 'profile_path': None}, {'credit_id': '589dd9ab9251412cd0008e4d', 'department': 'Visual Effects', 'gender': 0, 'id': 1419102, 'job': 'Visual Effects Supervisor', 'name': 'Sean Devereaux', 'profile_path': None}, {'credit_id': '589dd9c4c3a3685f83008cf8', 'department': 'Visual Effects', 'gender': 0, 'id': 1673231, 'job': 'Visual Effects Supervisor', 'name': 'Doug Spilatro', 'profile_path': None}, {'credit_id': '589dda159251412cc30094f5', 'department': 'Sound', 'gender': 0, 'id': 1737654, 'job': 'ADR & Dubbing', 'name': 'Judah Getz', 'profile_path': None}, {'credit_id': '589dda2c9251411bee004cd3', 'department': 'Sound', 'gender': 2, 'id': 1491848, 'job': 'ADR & Dubbing', 'name': 'Chris Navarro', 'profile_path': '/lc9nwse3YG4l2OO95yHSItJZirm.jpg'}, {'credit_id': '589dda459251412cc300950d', 'department': 'Sound', 'gender': 0, 'id': 1401631, 'job': 'ADR Editor', 'name': 'Michelle Pazer', 'profile_path': None}, {'credit_id': '589dda83c3a3685f97008c97', 'department': 'Sound', 'gender': 2, 'id': 1737660, 'job': 'Foley', 'name': 'David Jobe', 'profile_path': '/wej0TWRlW8mKuIQd5F8JMu7owdG.jpg'}, {'credit_id': '589dda969251412cd0008ed7', 'department': 'Sound', 'gender': 0, 'id': 1548463, 'job': 'Foley Editor', 'name': 'Edmond J. Coblentz Jr.', 'profile_path': None}, {'credit_id': '589ddaa8c3a3685f8b008c4a', 'department': 'Sound', 'gender': 2, 'id': 1393857, 'job': 'Foley Editor', 'name': 'D. Chris Smith', 'profile_path': None}, {'credit_id': '589ddacac3a3685f83008d71', 'department': 'Sound', 'gender': 0, 'id': 1345595, 'job': 'Sound Re-Recording Mixer', 'name': 'Scott Millan', 'profile_path': None}, {'credit_id': '589ddadec3a3685f9a008e72', 'department': 'Sound', 'gender': 2, 'id': 1341858, 'job': 'Sound Re-Recording Mixer', 'name': 'Gregg Rudloff', 'profile_path': None}, {'credit_id': '589ddb06c3a3685f83008d89', 'department': 'Sound', 'gender': 0, 'id': 14765, 'job': 'Supervising Sound Editor', 'name': 'Per Hallberg', 'profile_path': None}, {'credit_id': '589ddb22c3a3685f9a008e92', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1544667, 'job': 'Hairstylist', 'name': 'Nancy Keslar', 'profile_path': None}, {'credit_id': '589ddb349251412ccc008e4c', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1525924, 'job': 'Key Hair Stylist', 'name': 'Brian Badie', 'profile_path': None}, {'credit_id': '589ddb459251412cd0008f26', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1417862, 'job': 'Makeup Artist', 'name': 'Rachel Geary', 'profile_path': None}, {'credit_id': '589ddb65c3a3685f9a008eb5', 'department': 'Costume & Make-Up', 'gender': 0, 'id': 1428126, 'job': 'Makeup Artist', 'name': 'Debi Young', 'profile_path': None}, {'credit_id': '589ddb82c3a3685f870088c5', 'department': 'Editing', 'gender': 0, 'id': 1458583, 'job': 'Digital Intermediate', 'name': 'Bob Peishel', 'profile_path': None}, {'credit_id': '5aef050ac3a3681f8b0080e8', 'department': 'Production', 'gender': 0, 'id': 2037400, 'job': 'Executive Producer', 'name': 'Dale Wells', 'profile_path': None}]",24000000,"[{'id': 18, 'name': 'Drama'}]",393457,"[{'id': 1480, 'name': 'baseball'}, {'id': 1543, 'name': 'war veteran'}, {'id': 5905, 'name': 'father'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 10235, 'name': 'family relationships'}, {'id': 12425, 'name': 'racism'}, {'id': 193594, 'name': 'pittsburgh'}, {'id': 208611, 'name': '1950s'}, {'id': 212739, 'name': 'struggle'}, {'id': 240119, 'name': 'father son relationship'}]",en,Fences,"In 1950s Pittsburgh, a frustrated African-American father struggles with the constraints of poverty, racism, and his own inner demons as he tries to raise a family.",11.225,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 258, 'logo_path': None, 'name': 'Scott Rudin Productions', 'origin_country': 'US'}, {'id': 79426, 'logo_path': '/8aEC7xem9YwHNCDojSFEPQgoFC3.png', 'name': 'MACRO', 'origin_country': 'US'}, {'id': 13240, 'logo_path': '/aTc07YaNHo8WNgkQSnvLmG6w4nW.png', 'name': 'Bron Studios', 'origin_country': 'CA'}, {'id': 1423, 'logo_path': '/9KSoL1oEQaBSPLwEhoZZRoxTzyx.png', 'name': 'Escape Artists', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-12-16,64414761,139,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Some people build fences to keep people out, and other people build fences to keep people in.",6.8,1508
