,Adventure,Fantasy,Animation,War,Music,Documentary,Foreign,Drama,Horror,Family,Crime,Mystery,Science Fiction,History,Action,Comedy,Romance,Western,Thriller
0,0.07033639143730887,0.040774719673802244,0.01834862385321101,0.009174311926605505,0.01529051987767584,0.00815494393476045,0.0020387359836901123,0.1712538226299694,0.047910295616717634,0.047910295616717634,0.0417940876656473,0.023445463812436288,0.0509683995922528,0.01529051987767584,0.08766564729867482,0.16411824668705402,0.08868501529051988,0.0050968399592252805,0.09072375127421
1,0.03125,0.008928571428571428,0.0,0.060267857142857144,0.03125,0.0,0.0,0.421875,0.002232142857142857,0.011160714285714286,0.05357142857142857,0.015625,0.006696428571428571,0.09151785714285714,0.03125,0.05580357142857143,0.109375,0.020089285714285716,0.049107142857142856
