,Adventure,Fantasy,Animation,War,Music,Drama,Horror,Family,Crime,Mystery,Science Fiction,History,Action,Comedy,Romance,Western,Thriller
0,0.058823529411764705,0.034759358288770054,0.0053475935828877,0.0374331550802139,0.013368983957219251,0.36363636363636365,0.0053475935828877,0.01871657754010695,0.05080213903743316,0.026737967914438502,0.02406417112299465,0.058823529411764705,0.0427807486631016,0.06684491978609626,0.09893048128342247,0.0106951871657754,0.08288770053475936
1,0.03278688524590164,0.01639344262295082,0.0,0.0546448087431694,0.03825136612021858,0.3770491803278688,0.00546448087431694,0.01639344262295082,0.060109289617486336,0.01092896174863388,0.01092896174863388,0.1092896174863388,0.04371584699453552,0.06557377049180328,0.08743169398907104,0.01639344262295082,0.0546448087431694
