,Adventure,Fantasy,Animation,War,Music,Documentary,Foreign,Drama,Horror,Family,Crime,Mystery,Science Fiction,History,Action,Comedy,Romance,Western,Thriller
0,0.06422924901185771,0.02766798418972332,0.011857707509881422,0.009881422924901186,0.01383399209486166,0.010869565217391304,0.0009881422924901185,0.20454545454545456,0.038537549407114624,0.03557312252964427,0.06027667984189723,0.02766798418972332,0.040513833992094864,0.01383399209486166,0.09980237154150198,0.14031620553359683,0.08300395256916997,0.005928853754940711,0.11067193675889328
1,0.05674846625766871,0.05368098159509203,0.01687116564417178,0.004601226993865031,0.012269938650306749,0.0,0.0,0.2331288343558282,0.02607361963190184,0.03680981595092025,0.06901840490797546,0.019938650306748466,0.046012269938650305,0.010736196319018405,0.06901840490797546,0.17177914110429449,0.09049079754601227,0.0015337423312883436,0.08128834355828221
