,Adventure,Fantasy,Animation,War,Music,Documentary,Foreign,Drama,Horror,Family,Crime,Mystery,Science Fiction,History,Action,Comedy,Romance,Western,Thriller
0,0.06544202066590127,0.032721010332950634,0.01894374282433984,0.013346727898966704,0.01564293915040184,0.014351320321469576,0.0038748564867967855,0.18986796785304247,0.042623421354764636,0.04420206659012629,0.05539609644087256,0.02568886337543054,0.03803099885189437,0.017795637198622274,0.09342709529276694,0.14351320321469574,0.07462686567164178,0.007749712973593571,0.10203788748564868
1,0.06452859350850078,0.03786707882534776,0.01970633693972179,0.009853168469860896,0.014683153013910355,0.0017387944358578052,0.0013523956723338485,0.18721020092735705,0.042890262751159196,0.03941267387944358,0.05989180834621329,0.032650695517774345,0.05197063369397218,0.01410355486862442,0.09698608964451313,0.13871715610510046,0.07206336939721793,0.005409582689335394,0.10838485316846987
