,TCONST,TITLE,YEAR,BECHDEL,SCORES,VOTES,BUDGETS,RELEASED_DAY,RELEASED_MON,RELEASED_YEAR,WINNER,COUNTRY
619,tt0110932,quiz show,1994,1,7.5,61167,31000000,7,10.0,1994,0,35
620,tt0109508,crumb,1994,0,8.0,16983,900000.0,28,4.0,1995,0,35
621,tt0109831,four weddings and a funeral,1994,1,7.1,127537,4400000,15,4.0,1994,0,35
622,tt1245526,red,1994,1,7.0,272853,58000000,15,10.0,2010,0,35
623,tt0114369,seven,1994,1,8.6,1301465,33000000,22,9.0,1995,0,35
624,tt0114388,sense and sensibility,1995,1,7.7,92931,16000000,26,1.0,1996,0,35
625,tt0112641,casino,1995,1,8.2,417703,52000000.0,22,11.0,1995,0,35
626,tt0114709,toy story,1995,1,8.3,806913,30000000,22,11.0,1995,0,35
627,tt0114814,the usual suspects,1995,0,8.6,915165,6000000,15,9.0,1995,0,35
628,tt0112431,babe,1995,1,6.8,109811,30000000,4,8.0,1995,0,35
629,tt0113627,leaving las vegas,1995,0,7.5,107402,3600000,9,2.0,1996,0,35
630,tt0112384,apollo 13,1995,1,7.6,248142,52000000,30,6.0,1995,0,35
631,tt0113277,heat,1995,1,8.2,527904,60000000,15,12.0,1995,0,35
632,tt0112769,la cérémonie,1995,0,7.6,8927,4100000.0,20,12.0,1996,0,35
633,tt0117631,shine,1996,1,7.7,48817,5500000,14,2.0,1997,0,35
634,tt0116282,fargo,1996,1,8.1,566113,7000000,5,4.0,1996,0,35
635,tt0117589,secrets & lies,1996,1,8.0,33966,4500000,28,2.0,1997,0,35
636,tt0116695,jerry maguire,1996,1,7.3,223907,50000000,13,12.0,1996,0,35
637,tt0115751,breaking the waves,1996,0,7.9,57720,7500000.0,13,11.0,1996,0,35
638,tt0116905,lone star,1996,1,7.5,26321,5000000,21,6.0,1996,0,35
639,tt0117318,the people vs. larry flynt,1996,0,7.3,82836,36000000,10,1.0,1997,0,35
640,tt0116790,kolya,1996,0,7.8,13648,1207570.0,24,1.0,1997,0,35
641,tt0117951,trainspotting,1996,1,8.1,593203,3500000,9,8.0,1996,0,35
642,tt0120265,taste of cherry,1997,1,7.7,19325,860000.0,26,11.0,1997,0,2
643,tt0118749,boogie nights,1997,1,7.9,221037,15000000,31,10.0,1997,0,35
644,tt0119164,the full monty,1997,0,7.2,93287,3500000,19,9.0,1997,0,35
645,tt0119488,l.a. confidential,1997,1,8.3,497323,35000000,19,9.0,1997,0,35
646,tt0119008,donnie brasco,1997,1,7.8,256660,35000000,28,2.0,1997,0,35
647,tt0118804,the butcher boy,1997,0,7.2,8709,300000.0,20,2.0,1998,0,27
648,tt0119822,as good as it gets,1997,1,7.7,255953,50000000,25,12.0,1997,0,35
649,tt0120255,the sweet hereafter,1997,0,7.6,30196,3786575.0,21,11.0,1997,0,35
650,tt0118799,life is beautiful,1997,0,8.6,559338,20000000,12,2.0,1999,0,35
651,tt0130827,run lola run,1998,1,7.7,179837,1987441.0,18,6.0,1999,0,35
652,tt0147612,happiness,1998,1,7.8,62935,2200000,16,10.0,1998,0,35
653,tt0120863,the thin red line,1998,0,7.6,161409,52000000,15,1.0,1999,0,35
654,tt0154421,the idiots,1998,0,6.8,27987,2500000,21,5.0,1998,0,2
655,tt0120382,the truman show,1998,0,8.1,846319,60000000,5,6.0,1998,0,35
656,tt0128445,rushmore,1998,1,7.7,158067,9000000,19,2.0,1999,0,35
657,tt0120815,saving private ryan,1998,1,8.6,1122842,70000000,24,7.0,1998,0,35
658,tt0154420,the celebration,1998,1,8.1,73717,1300000,19,6.0,1998,0,3
659,tt0140888,central station,1998,1,8.0,32688,2900000,20,11.0,1998,0,35
660,tt0185125,all about my mother,1999,1,7.9,81429,4989091.0,31,3.0,2000,0,35
661,tt0140352,the insider,1999,0,7.9,150533,68000000,5,11.0,1999,0,35
662,tt0166896,the straight story,1999,0,8.0,75058,10000000,3,11.0,1999,0,2
663,tt0167404,the sixth sense,1999,0,8.1,850640,40000000,6,8.0,1999,0,35
664,tt0133093,the matrix,1999,0,8.7,1524602,63000000,31,3.0,1999,0,35
665,tt0151568,topsy-turvy,1999,1,7.4,11111,10000000,11,2.0,2000,0,35
666,tt0120601,being john malkovich,1999,1,7.8,290157,13000000,3,12.0,1999,0,35
667,tt0175880,magnolia,1999,1,8.0,271315,37000000,7,1.0,2000,0,35
668,tt0120188,three kings,1999,0,7.1,153256,45000000,1,10.0,1999,0,35
669,tt0181875,almost famous,2000,1,7.9,236142,60000000,22,9.0,2000,0,35
670,tt0244316,yi yi,2000,0,8.1,17316,255999.0,16,12.0,2000,0,6
671,tt0118694,in the mood for love,2000,1,8.1,107075,1333333.0,9,3.0,2001,0,35
672,tt0120630,chicken run,2000,1,7.0,165095,45000000,23,6.0,2000,0,35
673,tt0209144,memento,2000,1,8.5,1038588,9000000,25,5.0,2001,0,35
674,tt0181865,traffic,2000,1,7.6,186927,48000000,5,1.0,2001,0,35
675,tt0245712,amores perros,2000,1,8.1,208224,2000000,13,4.0,2001,0,35
676,tt0249462,billy elliot,2000,1,7.7,116365,5000000,10,11.0,2000,0,35
677,tt0190332,"crouching tiger, hidden dragon",2000,1,7.9,241128,17000000,12,1.0,2001,0,35
678,tt0169102,lagaan,2001,0,8.1,93591,6000000,15,6.0,2001,0,35
679,tt0203009,moulin rouge!,2001,1,7.6,253069,50000000,1,6.0,2001,0,35
680,tt0280707,gosford park,2001,1,7.3,74230,19800000,18,1.0,2002,0,35
681,tt0126029,shrek,2001,1,7.9,567446,60000000,18,5.0,2001,0,35
682,tt0283509,no man's land,2001,0,8.0,42269,2100000,19,9.0,2001,0,2
683,tt0245574,y tu mamá también,2001,0,7.7,107915,2000000,26,4.0,2002,0,35
684,tt0120737,the lord of the rings: fellowship of the ring,2001,0,8.8,1524076,93000000,19,12.0,2001,0,35
685,tt0245429,spirited away,2001,1,8.6,565132,19000000,28,3.0,2003,0,35
686,tt0166924,mulholland dr.,2001,1,8.0,292991,15000000,19,10.0,2001,0,35
687,tt0211915,amélie,2001,0,8.3,656892,13036814.0,8,2.0,2002,0,35
688,tt0274558,the hours,2002,0,7.5,117301,25000000,14,2.0,2003,0,35
689,tt0268126,adaptation.,2002,0,7.7,165943,19000000,14,2.0,2003,0,35
690,tt0297884,far from heaven,2002,1,7.4,41519,13500000,10,1.0,2003,0,35
691,tt0317248,city of god,2002,1,8.6,650244,3300000,13,2.0,2004,0,35
692,tt0253474,the pianist,2002,0,8.5,651056,35000000,28,3.0,2003,0,35
693,tt0287467,talk to her,2002,1,8.0,97768,1822654.0,14,2.0,2003,0,35
694,tt0167261,the lord of the rings: the two towers,2002,0,8.7,1364104,94000000,18,12.0,2002,0,35
695,tt0301978,ten,2002,1,7.5,6257,96589.0,18,9.0,2002,0,2
696,tt0217505,gangs of new york,2002,1,7.5,374340,100000000,20,12.0,2002,0,35
697,tt0266543,finding nemo,2003,1,8.1,875770,94000000,30,5.0,2003,0,35
698,tt0364569,oldboy,2003,1,8.4,463611,3000000,21,11.0,2003,0,28
699,tt0338135,the barbarian invasions,2003,0,7.6,27080,4545450.0,5,3.0,2004,0,35
700,tt0286244,the triplets of belleville,2003,0,7.8,48001,9500000,13,2.0,2004,0,35
701,tt0276919,dogville,2003,1,8.0,127285,12356459.0,23,4.0,2004,0,35
702,tt0311113,master and commander: the far side of the world,2003,1,7.4,190323,150000000,14,11.0,2003,0,35
703,tt0301357,"good bye, lenin!",2003,0,7.7,129691,4800000,14,5.0,2004,0,35
704,tt0167260,the lord of the rings: return of the king,2003,0,8.9,1508444,94000000,17,12.0,2003,0,35
705,tt0327056,mystic river,2003,1,8.0,390894,25000000,15,10.0,2003,0,35
706,tt0335266,lost in translation,2003,1,7.7,376835,4000000,3,10.0,2003,0,35
707,tt0375063,sideways,2004,1,7.5,170497,12000000,21,1.0,2005,0,35
708,tt0363163,downfall,2004,1,8.2,308204,13500000,8,4.0,2005,0,35
709,tt0395169,hotel rwanda,2004,0,8.1,315207,17500000,4,2.0,2005,0,35
710,tt0338751,the aviator,2004,0,7.5,309901,110000000,25,12.0,2004,0,35
711,tt0385004,house of flying daggers,2004,0,7.5,102801,14409000.0,14,1.0,2005,0,35
712,tt0338013,eternal sunshine of the spotless mind,2004,1,8.3,832094,20000000,19,3.0,2004,0,35
713,tt0308644,finding neverland,2004,1,7.7,191454,25000000,17,12.0,2004,0,35
714,tt0383694,vera drake,2004,1,7.7,22513,11000000,4,2.0,2005,0,35
715,tt0427312,grizzly man,2005,0,7.8,48591,200000.0,2,9.0,2005,0,35
716,tt0399146,a history of violence,2005,1,7.5,211962,32000000,30,9.0,2005,0,35
717,tt0445620,paradise now,2005,1,7.5,21465,2000000.0,18,11.0,2005,0,35
718,tt0468565,tsotsi,2005,0,7.3,26814,3000000,31,3.0,2006,0,35
719,tt0419294,the three burials of melquiades estrada,2005,0,7.4,37174,15000000,24,2.0,2006,0,35
720,tt0408306,munich,2005,1,7.6,199635,70000000,6,1.0,2006,0,35
721,tt0387898,caché,2005,0,7.3,66751,8000000,17,2.0,2006,0,35
722,tt0433383,"good night, and good luck.",2005,1,7.5,90570,7500000,4,11.0,2005,0,35
723,tt0388795,brokeback mountain,2005,1,7.7,301670,14000000,13,1.0,2006,0,35
724,tt0379725,capote,2005,1,7.4,117768,7000000,3,2.0,2006,0,35
725,tt0457430,pan's labyrinth,2006,1,8.2,576294,13500000,19,1.0,2007,0,35
726,tt0441909,volver,2006,1,7.6,88296,7450000,26,1.0,2007,0,35
727,tt0449467,babel,2006,1,7.5,274526,25000000,10,11.0,2006,0,35
728,tt0405094,the lives of others,2006,0,8.4,326253,2000000,30,3.0,2007,0,35
729,tt0436697,the queen,2006,0,7.3,98367,9800000,17,11.0,2006,0,35
730,tt0475276,united 93,2006,0,7.6,93156,15000000.0,28,4.0,2006,0,35
731,tt0468492,the host,2006,0,7.0,85912,10143262.0,30,3.0,2007,0,35
732,tt0449059,little miss sunshine,2006,1,7.8,412038,8000000,18,8.0,2006,0,35
733,tt0443453,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,2006,1,7.3,334024,18000000,3,11.0,2006,0,35
734,tt0401383,the diving bell and the butterfly,2007,0,8.0,98872,12800000.0,1,2.0,2008,0,35
735,tt0382932,ratatouille,2007,1,8.0,585854,150000000,29,6.0,2007,0,35
736,tt0465538,michael clayton,2007,1,7.3,149268,25000000,12,10.0,2007,0,35
737,tt0469494,there will be blood,2007,1,8.2,467542,25000000,25,1.0,2008,0,35
738,tt0758758,into the wild,2007,1,8.1,527751,15000000,19,10.0,2007,0,35
739,tt0808417,persepolis,2007,1,8.1,82553,7300000,22,2.0,2008,0,35
740,tt1032846,"4 months, 3 weeks and 2 days",2007,1,7.9,52361,590000,14,9.0,2007,0,29
741,tt0783233,atonement,2007,1,7.8,229884,30000000,11,1.0,2008,0,35
742,tt0467406,juno,2007,1,7.5,468010,7500000,25,12.0,2007,0,35
743,tt0929425,gomorrah,2008,0,7.0,43807,6200000.0,10,4.0,2009,0,35
744,tt1139797,let the right one in,2008,1,7.9,195919,4000000,12,12.0,2008,0,35
745,tt1185616,waltz with bashir,2008,1,8.0,52513,1500000,12,6.0,2008,0,30
746,tt0468569,the dark knight,2008,1,9.0,2085197,185000000,18,7.0,2008,0,35
747,tt0870111,frost/nixon,2008,1,7.7,97411,25000000,23,1.0,2009,0,35
748,tt0421715,the curious case of benjamin button,2008,0,7.8,543195,150000000,25,12.0,2008,0,35
749,tt0910970,wall•e,2008,0,8.4,915835,180000000,27,6.0,2008,0,35
750,tt1013753,milk,2008,1,7.6,156597,20000000,30,1.0,2009,0,35
751,tt1235166,a prophet,2009,1,7.9,88500,12000000,26,3.0,2010,0,35
752,tt0929632,precious,2009,1,7.3,100643,10000000,20,11.0,2009,0,35
753,tt1019452,a serious man,2009,1,7.1,122704,7000000,6,11.0,2009,0,35
754,tt1149362,the white ribbon,2009,0,7.8,63212,12000000,5,3.0,2010,0,35
755,tt0499549,avatar,2009,1,7.8,1052685,237000000,18,12.0,2009,0,35
756,tt1193138,up in the air,2009,1,7.4,302242,25000000,23,12.0,2009,0,35
757,tt1136608,district 9,2009,1,7.9,607509,30000000,14,8.0,2009,0,35
758,tt0361748,inglourious basterds,2009,1,8.3,1132310,75000000,21,8.0,2009,0,35
759,tt1305806,the secret in their eyes,2009,0,8.2,174491,2000000,21,5.0,2010,0,35
760,tt1174732,an education,2009,1,7.3,123573,4500000,5,2.0,2010,0,35
761,tt1375666,inception,2010,1,8.8,1858372,160000000,16,7.0,2010,0,35
762,tt0947798,black swan,2010,1,8.0,653137,13000000,17,12.0,2010,0,35
763,tt1399683,winter's bone,2010,0,7.2,128333,2000000,16,7.0,2010,0,35
764,tt0842926,the kids are all right,2010,0,7.0,121037,3500000,30,7.0,2010,0,35
765,tt1255953,incendies,2010,1,8.3,125913,6800000,12,1.0,2011,0,2
766,tt0964517,the fighter,2010,0,7.8,318269,25000000,17,12.0,2010,0,35
767,tt0435761,toy story 3,2010,1,8.3,694179,200000000,18,6.0,2010,0,35
768,tt1285016,the social network,2010,0,7.7,572315,40000000,1,10.0,2010,0,35
769,tt1403865,true grit,2010,1,7.6,286285,38000000,22,12.0,2010,0,35
770,tt1527186,melancholia,2011,1,7.2,154507,7400000,26,5.0,2011,0,3
771,tt1827512,the kid with a bike,2011,0,7.4,24749,6449020.0,18,5.0,2011,0,31
772,tt1210166,moneyball,2011,1,7.6,329297,50000000,23,9.0,2011,0,35
773,tt1568911,war horse,2011,1,7.2,137283,66000000,25,12.0,2011,0,35
774,tt0478304,the tree of life,2011,0,6.8,157051,32000000,17,5.0,2011,0,2
775,tt1033575,the descendants,2011,0,7.3,224245,20000000,9,12.0,2011,0,35
776,tt0970179,hugo,2011,1,7.5,286221,150000000,23,11.0,2011,0,35
777,tt1832382,a separation,2011,1,8.3,199577,500000,16,3.0,2011,0,32
778,tt1605783,midnight in paris,2011,1,7.7,358846,17000000,10,6.0,2011,0,35
779,tt0443272,lincoln,2012,1,7.4,230035,65000000,16,11.0,2012,0,35
780,tt1707386,les misérables,2012,0,7.6,287802,61000000,25,12.0,2012,0,35
781,tt0454876,life of pi,2012,1,7.9,539926,120000000,21,11.0,2012,0,35
782,tt1602620,amour,2012,1,7.9,85484,8900000,20,9.0,2012,0,1
783,tt1790885,zero dark thirty,2012,1,7.4,252840,40000000,11,1.0,2013,0,35
784,tt2076220,holy motors,2012,1,7.1,37183,4000000.0,4,7.0,2012,0,2
785,tt1560747,the master,2012,0,7.1,132778,32000000,21,9.0,2012,0,35
786,tt1045658,silver linings playbook,2012,1,7.7,624067,21000000,25,12.0,2012,0,35
787,tt2125435,beasts of the southern wild,2012,1,7.3,77669,1800000,5,7.0,2012,0,17
788,tt1454468,gravity,2013,1,7.7,715632,100000000,4,10.0,2013,0,35
789,tt2042568,inside llewyn davis,2013,1,7.5,124737,11000000,10,1.0,2014,0,35
790,tt1821549,nebraska,2013,1,7.7,105746,12000000,24,1.0,2014,0,35
791,tt2278871,blue is te warmest colour,2013,0,7.8,125668,4000000,9,10.0,2013,0,2
792,tt2718492,ida,2013,1,7.4,47210,2600000.0,25,10.0,2013,0,21
793,tt0993846,the wolf of wall street,2013,0,8.2,1046809,100000000,25,12.0,2013,0,35
794,tt1535109,captain phillips,2013,1,7.8,390168,55000000,11,10.0,2013,0,35
795,tt2358891,the great beauty,2013,0,7.8,72859,9200000,14,3.0,2014,0,35
796,tt1798709,her,2013,1,8.0,472303,23000000,10,1.0,2014,0,35
797,tt2872718,nightcrawler,2014,1,7.9,409645,8500000,31,10.0,2014,0,35
798,tt1065073,boyhood,2014,1,7.9,317218,4000000,15,8.0,2014,0,35
799,tt2084970,the imitation game,2014,0,8.0,626329,14000000,25,12.0,2014,0,35
800,tt2582802,whiplash,2014,1,8.5,625238,3300000,15,10.0,2014,0,33
801,tt2179136,american sniper,2014,1,7.3,404847,58800000,16,1.0,2015,0,35
802,tt3409392,timbuktu,2014,0,7.2,14823,2527835.0,10,12.0,2014,0,2
803,tt2802154,leviathan,2014,1,7.6,43633,3376014.0,5,2.0,2015,0,17
804,tt2278388,the grand budapest hotel,2014,0,8.1,639282,25000000,28,3.0,2014,0,35
805,tt2737050,"two days, one night",2014,1,7.3,41520,7000000,21,5.0,2014,0,31
806,tt5130912,birdman,2014,1,4.9,156,18000000.0,17.0,10.0,2014.0,0,35
807,tt1392190,mad max: fury road,2015,1,8.1,788663,150000000.0,15,5.0,2015,0,35
808,tt3170832,room,2015,1,8.2,321254,13000000,22,1.0,2016,0,35
809,tt2381111,brooklyn,2015,1,7.5,118111,11000000,25,11.0,2015,0,35
810,tt3808342,son of saul,2015,0,7.5,39587,951973.0,11,6.0,2015,0,24
811,tt3659388,the martian,2015,0,8.0,687706,108000000,2,10.0,2015,0,35
812,tt2402927,carol,2015,1,7.2,101870,11800000,15,1.0,2016,0,35
813,tt1596363,the big short,2015,0,7.8,313060,28000000,23,12.0,2015,0,35
814,tt2096673,inside out,2015,1,8.2,543657,175000000,19,6.0,2015,0,35
815,tt1663202,the revenant,2015,0,8.0,628634,135000000,8,1.0,2016,0,35
816,tt5186714,the salesman,2016,0,7.8,42225,1234000.0,31,8.0,2016,0,32
817,tt3783958,la la land,2016,1,8.0,441214,30000000,25,12.0,2016,0,35
818,tt4034228,manchester by the sea,2016,1,7.8,217220,8500000,16,12.0,2016,0,35
819,tt4048272,toni erdmann,2016,1,7.4,38538,3000000,25,12.0,2016,0,35
820,tt2543164,arrival,2016,1,7.9,522937,47000000,11,11.0,2016,0,35
821,tt2671706,fences,2016,1,7.2,87906,24000000,25,12.0,2016,0,35
822,tt4016934,the handmaiden,2016,0,8.1,81469,8307800.0,1,6.0,2016,0,28
823,tt2582782,hell or high water,2016,1,7.6,178935,12000000,26,8.0,2016,0,35
824,tt3716530,elle,2016,1,7.1,55191,9000000,11,11.0,2016,0,35
825,tt5726616,call me by your name,2017,1,7.9,157979,4000000,19,1.0,2018,0,35
826,tt6304162,the square,2017,0,7.7,24008,6000000.0,1,6.0,2017,0,17
827,tt5013056,dunkirk,2017,1,7.9,474420,100000000,21,7.0,2017,0,35
828,tt5027774,"three billboards outside ebbing, missouri",2017,1,8.2,352196,15000000,1,12.0,2017,0,35
829,tt6135348,bpm (beats per minute),2017,0,7.5,10758,6200000.0,23,8.0,2017,0,2
830,tt4925292,lady bird,2017,1,7.4,181757,10000000,1,12.0,2017,0,35
831,tt6294822,the post,2017,0,7.2,110086,50000000,12,1.0,2018,0,35
832,tt5052448,get out,2017,1,7.7,411851,5000000,24,2.0,2017,0,35
833,tt4995790,the square,2017,0,7.2,45029,5500000.0,25,8.0,2017,0,4
834,tt6966692,green book,2018,1,8.2,226046,23000000,16,11.0,2018,1,35
835,tt6155172,roma,2018,1,7.8,110503,15000000.0,21,11.0,2018,0,35
836,tt6543652,cold war,2018,1,7.6,35080,4300000,22,3.0,2019,0,35
837,tt7349662,blackkklansman,2018,1,7.5,157321,15000000,10,8.0,2018,0,35
838,tt8075192,shoplifters,2018,1,8.0,34399,200000.0,23,11.0,2018,0,35
839,tt1825683,black panther,2018,1,7.3,530208,200000000,16,2.0,2018,0,35
840,tt1517451,a star is born,2018,1,7.7,264944,36000000,5,10.0,2018,0,35
841,tt8267604,capernaum,2018,0,8.5,23529,4000000,20,9.0,2018,0,34
842,tt5083738,the favourite,2018,0,7.6,123536,15000000,21,12.0,2018,0,35
843,tt7125860,if beale street could talk,2018,1,7.2,27870,12000000,25,12.0,2018,0,35
844,tt5577494,clemency,2019,0,5.1,110,4645000.0,27,12.0,2019,0,35
845,tt8080302,penguins,2019,0,6.8,585,150000000.0,17,4.0,2019,0,35
846,tt5952594,the mustang,2019,0,6.9,4442,8000000.0,19,6.0,2019,0,2
847,tt8760684,apollo 11,2019,0,8.3,9252,40000000,26,6.0,2019,0,31
848,tt6857112,us,2019,0,7.0,134194,20000000,22,3.0,2019,0,35
849,tt2386490,how to train your dragon: the hidden world,2019,1,7.6,69165,129000000,22,2.0,2019,0,35
850,tt4154664,captain marvel,2019,1,7.0,338675,152000000.0,8,3.0,2019,0,35
851,tt9358052,knock down the house,2019,0,6.8,6576,8500000.0,1,5.0,2019,0,35
852,tt8923482,one child nation,2019,0,7.7,148,2500000.0,9,8.0,2019,0,35
853,tt6920356,the souvenir,2019,0,6.7,1387,150000.0,30,8.0,2019,0,14
854,tt9358044,hail satan?,2019,0,7.0,1063,60000.0,17,4.0,2019,0,35
855,tt3513498,the lego movie 2: the second part,2019,0,6.7,35554,100000000,8,2.0,2019,0,35
856,tt2139881,long shot,2019,0,7.0,30437,40000000,3,5.0,2019,0,35
857,tt4154796,avengers: endgame,2019,0,8.7,505154,356000000,26,4.0,2019,0,35
858,tt8991268,honeyland,2019,0,8.1,268,31381.0,26,7.0,2019,0,35
859,tt0837563,pet sematary,2019,0,5.8,50584,21000000,5,4.0,2019,0,35
860,tt0448115,shazam!,2019,0,7.2,156205,100000000,5,4.0,2019,0,35
861,tt6513120,fighting with my family,2019,1,7.2,34924,11000000.0,22,2.0,2019,0,35
